age;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;famrel;freetime;goout;Dalc;Walc;health;absences;total_grades;grades;school_numeric;sex_numeric;address_numeric;famsize_numeric;Pstatus_numeric;schoolsup_numeric;famsup_numeric;paid_numeric;activities_numeric;nursery_numeric;higher_numeric;internet_numeric;romantic_numeric
17;2;2;other;other;course;mother;1;1;1;1;2;1;2;3;5;0;23.333.333.333.333.300;low;0;0;1;0;1;0;0;0;1;1;1;0;1
16;3;2;services;other;course;father;2;1;0;4;5;5;2;3;5;2;10.0;average;0;0;0;0;1;0;0;0;0;1;1;1;0
16;1;1;at_home;other;course;mother;2;1;0;4;5;5;2;4;5;0;9.666.666.666.666.660;average;0;0;0;1;1;0;0;0;1;1;1;1;0
18;1;1;services;other;course;other;2;1;1;5;3;3;2;3;5;2;8.333.333.333.333.330;average;0;0;0;0;1;0;1;0;0;1;0;1;1
18;3;2;services;other;course;mother;1;1;1;2;3;1;2;2;5;0;13.333.333.333.333.300;low;0;0;0;0;1;0;0;0;0;1;0;1;0
19;3;2;at_home;services;course;mother;2;1;3;3;2;1;1;1;3;4;8.666.666.666.666.660;average;0;0;1;0;1;0;0;0;1;1;1;0;0
18;3;3;at_home;at_home;course;mother;1;2;2;4;4;5;1;3;3;9;6.666.666.666.666.660;low;0;0;1;0;1;0;1;0;1;1;0;1;0
16;2;2;services;services;course;mother;2;1;0;5;4;3;2;4;4;6;7.666.666.666.666.660;average;0;0;0;0;1;0;1;0;1;1;1;1;1
19;2;1;at_home;other;course;other;2;1;3;4;4;3;1;3;5;4;8.666.666.666.666.660;average;0;0;1;0;1;0;0;0;1;0;0;1;1
16;3;2;services;at_home;course;mother;2;2;2;2;5;5;1;1;1;8;5.666.666.666.666.660;low;0;1;1;0;0;0;1;0;1;1;1;0;1
17;1;1;other;at_home;course;mother;1;1;0;4;3;2;1;2;5;9;8.666.666.666.666.660;average;0;1;1;0;1;0;1;0;1;1;1;0;0
20;1;1;other;other;course;other;2;1;1;4;4;3;2;4;4;12;9.666.666.666.666.660;average;0;0;0;0;1;0;1;0;0;1;0;1;1
18;4;3;services;services;course;mother;1;1;0;5;4;4;3;4;2;8;10.333.333.333.333.300;average;0;1;0;0;0;0;1;0;0;1;1;1;0
18;3;2;other;other;course;mother;2;1;0;2;5;5;5;5;5;8;10.0;average;0;0;0;0;1;0;1;0;0;0;1;1;0
19;1;1;other;services;home;other;3;2;1;5;4;4;3;3;2;8;10.0;average;0;0;0;0;1;0;0;0;0;1;1;1;0
17;3;3;health;other;course;mother;2;2;1;4;5;4;2;3;3;4;9.0;average;0;0;1;0;1;0;1;0;0;1;1;1;0
18;1;3;at_home;services;course;mother;1;1;0;4;3;3;2;3;3;0;9.333.333.333.333.330;average;0;0;1;1;1;0;0;0;0;1;0;1;1
19;1;1;other;other;home;other;3;1;1;4;4;4;3;3;5;4;9.0;average;0;0;0;0;1;0;1;0;0;1;1;1;0
18;1;2;at_home;other;course;mother;2;2;2;4;3;3;1;1;5;2;7.333.333.333.333.330;average;0;1;1;0;0;0;1;0;0;1;1;0;0
19;1;1;at_home;other;course;mother;1;1;0;1;4;4;1;1;5;0;7.0;average;0;1;1;1;0;0;1;0;0;1;0;0;0
18;2;2;other;other;other;mother;2;1;1;5;5;5;1;1;3;0;4.666.666.666.666.660;low;0;1;0;0;1;0;0;0;0;1;0;1;1
17;0;0;at_home;other;course;mother;2;1;0;4;4;3;1;1;5;0;10.666.666.666.666.600;average;0;1;0;0;1;0;1;0;0;1;1;1;0
17;3;1;other;at_home;course;other;2;3;0;4;2;3;2;2;3;5;7.666.666.666.666.660;average;0;1;0;1;0;0;1;1;0;1;0;0;0
17;4;2;teacher;services;home;mother;1;2;0;5;5;5;1;3;5;0;5.333.333.333.333.330;low;0;1;1;0;1;1;1;0;1;1;1;1;0
18;2;2;services;services;course;mother;1;2;1;2;3;3;1;2;4;3;7.0;average;0;1;0;1;1;0;1;0;1;1;1;1;0
17;4;1;health;at_home;course;mother;1;1;0;3;2;2;1;1;5;0;9.0;average;0;1;1;0;1;0;1;0;0;1;1;0;1
17;1;2;at_home;other;course;father;1;1;0;5;5;1;1;1;3;0;9.0;average;0;1;1;1;1;0;0;0;0;1;1;1;0
18;1;1;other;other;course;mother;3;2;2;3;4;4;2;2;5;3;7.333.333.333.333.330;average;0;1;1;0;1;0;0;0;1;1;1;0;1
18;2;2;services;at_home;reputation;father;2;2;0;4;3;5;1;1;1;2;13.0;average;0;1;1;0;1;0;0;0;1;0;1;1;0
17;3;3;services;services;course;mother;2;1;0;4;4;3;1;1;4;0;12.0;average;0;1;1;0;1;0;1;0;0;1;1;1;0
18;1;2;at_home;other;reputation;mother;2;2;0;4;4;3;1;2;4;0;13.0;average;0;1;1;1;0;0;0;0;0;1;1;1;0
18;4;4;teacher;teacher;reputation;mother;2;2;0;4;3;5;1;2;1;0;18.0;high;0;1;1;0;1;0;0;0;1;0;1;1;0
18;4;4;services;other;reputation;mother;1;1;0;5;4;5;1;1;5;3;17.0;high;0;0;1;1;1;0;1;0;1;1;1;1;0
17;4;2;other;other;course;mother;2;2;0;4;3;3;1;2;4;0;17.666.666.666.666.600;high;0;1;1;0;1;0;1;0;0;1;1;1;0
18;2;2;at_home;other;course;mother;3;2;1;4;3;3;1;1;4;0;3.0;low;0;1;0;0;1;0;0;0;1;1;1;0;1
18;1;2;at_home;services;home;mother;2;1;0;4;1;4;5;5;1;8;10.666.666.666.666.600;average;0;0;1;1;1;0;1;0;0;0;1;0;0
18;4;4;at_home;services;other;mother;3;1;0;2;5;5;1;1;1;5;13.0;average;0;0;0;0;1;0;1;1;1;1;1;1;1
17;1;1;other;services;other;father;3;1;0;4;2;3;3;4;4;4;13.0;average;0;0;0;0;1;0;0;0;0;0;0;0;0
18;2;2;other;other;course;mother;2;2;0;1;3;1;1;1;2;4;8.666.666.666.666.660;average;0;1;1;0;1;0;1;0;0;0;1;1;1
18;2;2;services;services;course;father;2;3;0;5;4;5;1;4;3;0;12.0;average;0;1;1;1;1;0;0;0;0;1;1;1;1
18;4;2;teacher;other;reputation;mother;1;2;0;5;3;1;1;1;5;0;16.666.666.666.666.600;low;0;1;0;1;0;0;0;0;1;1;1;1;1
18;1;1;at_home;services;course;mother;3;2;1;4;4;2;1;2;2;2;9.666.666.666.666.660;average;0;1;1;0;1;0;0;0;0;1;0;0;0
19;1;1;at_home;services;other;father;2;1;1;5;5;5;2;3;2;0;16.666.666.666.666.600;low;0;1;1;0;1;0;0;0;0;1;0;0;0
17;4;2;teacher;other;course;father;2;4;0;4;2;3;3;1;5;0;18.0;high;0;1;1;0;1;0;0;0;0;1;1;1;1
17;2;1;services;other;reputation;mother;2;2;0;5;3;3;1;2;2;5;11.333.333.333.333.300;average;0;1;0;1;0;0;0;0;1;1;1;1;1
18;1;1;at_home;services;course;mother;1;2;0;5;2;3;1;2;3;2;9.666.666.666.666.660;average;0;1;1;1;0;0;0;0;0;1;1;0;1
18;1;2;at_home;at_home;course;father;2;2;0;4;1;1;1;1;4;0;11.333.333.333.333.300;average;0;1;1;0;1;0;1;0;0;1;0;0;0
19;1;1;at_home;at_home;course;other;2;2;3;3;5;4;1;4;1;0;26.666.666.666.666.600;low;0;1;0;0;0;0;1;0;1;1;0;0;1
18;2;2;services;other;home;mother;2;3;0;4;2;1;1;1;4;5;14.333.333.333.333.300;high;0;1;0;0;1;0;0;0;0;1;1;1;1
17;4;3;services;other;home;mother;2;2;1;4;5;5;1;3;2;4;10.666.666.666.666.600;average;0;0;0;0;1;0;1;1;1;0;1;1;1
18;3;3;services;services;course;father;1;2;0;5;3;4;1;1;5;0;10.0;average;0;1;1;0;1;0;1;0;0;1;1;0;1
17;4;4;teacher;services;other;father;2;2;0;4;3;3;1;2;5;2;12.0;average;0;1;0;0;1;0;1;1;1;1;1;1;0
17;3;2;services;other;reputation;mother;2;2;0;1;2;3;1;2;5;0;14.666.666.666.666.600;high;0;1;1;1;0;0;0;0;0;1;1;0;1
18;1;1;other;services;home;father;2;1;0;3;3;2;1;2;3;2;13.666.666.666.666.600;average;0;0;1;1;1;0;0;0;0;0;1;1;1
18;1;1;at_home;services;course;father;2;3;0;5;3;2;1;1;4;0;18.0;high;0;1;1;1;1;0;0;0;0;1;1;1;0
18;1;2;at_home;other;course;mother;3;2;0;4;3;4;1;4;5;0;15.333.333.333.333.300;high;0;1;0;1;0;0;0;0;0;1;1;0;1
18;3;3;services;services;other;mother;2;2;0;4;3;2;1;3;3;6;12.666.666.666.666.600;average;0;1;1;0;1;0;1;0;0;1;1;1;1
17;4;4;at_home;at_home;course;mother;1;2;0;2;3;4;1;1;1;4;14.666.666.666.666.600;high;0;1;1;1;1;0;1;0;1;1;1;1;1
17;1;2;other;services;course;father;2;2;0;3;2;2;1;2;3;0;13.0;average;0;1;0;0;1;0;0;0;0;0;1;0;0
18;1;3;at_home;other;course;mother;2;2;0;3;3;4;2;4;3;0;9.0;average;0;0;0;0;1;0;1;1;0;1;1;0;0
18;4;4;teacher;services;other;mother;2;3;0;4;2;2;2;2;5;0;15.666.666.666.666.600;high;0;0;1;1;1;0;0;0;0;1;1;1;1
17;1;1;other;services;reputation;mother;3;1;1;5;2;1;1;2;1;0;8.333.333.333.333.330;average;0;1;0;0;1;0;1;0;0;1;1;1;1
18;2;3;at_home;services;course;father;2;1;0;5;2;3;1;2;4;0;10.0;average;0;1;1;0;1;0;1;0;0;1;1;1;1
18;4;4;other;teacher;other;father;3;2;0;3;2;2;4;2;5;0;4.0;low;0;1;0;0;1;0;1;0;0;0;1;1;1
18;1;2;at_home;services;other;father;3;1;0;4;3;3;2;3;3;3;9.666.666.666.666.660;average;0;0;0;1;1;0;1;0;1;1;0;1;1
17;2;2;other;at_home;home;mother;1;3;0;3;4;3;1;1;3;8;11.0;average;0;1;1;0;1;0;0;0;1;1;1;0;1
17;1;2;other;other;course;mother;1;1;0;3;5;5;1;3;1;4;8.0;average;0;1;0;0;1;0;0;0;1;1;1;1;0
18;4;4;other;other;reputation;mother;2;3;0;5;4;4;1;1;1;0;16.333.333.333.333.300;high;0;1;0;1;1;0;0;0;0;1;1;1;0
18;1;1;other;other;home;mother;4;3;0;4;3;2;1;2;4;4;11.0;average;0;1;0;0;1;0;0;0;0;1;1;1;0
19;1;1;at_home;other;course;other;2;2;1;4;3;3;1;1;3;4;8.0;average;0;1;0;0;1;0;1;0;0;1;1;1;1
18;4;4;teacher;services;course;mother;1;2;0;5;4;3;3;4;2;1;13.666.666.666.666.600;average;0;1;0;1;1;0;0;0;1;1;1;1;0
18;3;3;other;other;home;mother;1;2;0;4;1;3;1;2;1;1;16.0;high;0;1;1;0;1;0;0;0;0;1;1;1;1
17;3;1;at_home;other;reputation;mother;1;2;0;4;5;4;2;3;1;10;8.666.666.666.666.660;average;0;1;0;0;1;0;1;0;1;0;1;1;0
18;4;4;teacher;teacher;home;father;1;2;0;3;2;4;1;4;2;4;18.0;high;0;0;1;0;1;0;0;0;1;0;1;1;0
18;2;1;other;other;other;mother;2;1;0;4;4;3;1;3;5;0;4.666.666.666.666.660;low;0;0;0;0;1;0;0;0;1;0;1;1;1
17;2;3;other;services;home;father;2;2;0;4;4;3;1;1;3;4;15.0;high;0;0;1;0;1;0;0;0;1;1;1;1;0
19;1;1;other;services;other;mother;2;1;1;4;3;2;1;3;5;0;4.333.333.333.333.330;low;0;0;0;0;1;0;0;0;0;1;1;0;0
18;4;2;other;other;home;father;2;1;1;5;4;3;4;3;3;0;4.666.666.666.666.660;low;0;0;0;0;1;0;0;1;0;1;1;0;0
18;2;2;at_home;other;other;mother;2;3;0;5;3;3;1;3;4;0;15.333.333.333.333.300;high;0;1;0;0;1;0;0;0;0;1;1;0;0
17;4;3;teacher;other;other;mother;2;2;0;5;5;4;1;1;1;0;8.666.666.666.666.660;average;0;1;1;0;1;0;0;0;0;1;1;1;0
18;4;4;teacher;at_home;reputation;mother;3;1;0;4;4;3;2;2;5;4;8.666.666.666.666.660;average;0;1;0;0;1;0;1;0;1;1;1;1;1
19;2;3;services;other;course;mother;1;3;1;5;4;2;1;2;5;4;10.333.333.333.333.300;average;0;1;0;0;1;0;0;0;1;0;1;1;0
18;3;1;teacher;services;course;mother;1;2;0;4;3;4;1;1;1;4;15.333.333.333.333.300;high;0;1;1;1;1;0;1;0;0;1;1;1;0
18;1;1;other;other;course;mother;2;2;0;1;1;1;1;1;5;6;10.666.666.666.666.600;average;0;1;1;0;1;0;0;0;1;1;1;0;0
17;3;1;services;services;course;mother;2;1;0;2;4;5;3;4;2;6;10.0;average;0;0;1;1;1;0;0;0;0;0;1;1;0
18;3;2;services;other;course;mother;3;1;0;4;4;1;3;4;5;4;10.666.666.666.666.600;average;0;0;0;1;1;0;0;0;0;0;1;1;0
18;4;4;at_home;teacher;course;mother;2;2;0;4;3;4;1;1;3;6;5.666.666.666.666.660;low;1;1;1;0;0;1;0;0;0;1;1;0;0
17;1;1;at_home;other;course;father;1;2;0;5;3;3;1;1;3;4;5.333.333.333.333.330;low;1;1;1;0;1;0;1;0;0;0;1;1;0
15;1;1;at_home;other;other;mother;1;2;3;4;3;2;2;3;3;10;8.333.333.333.333.330;average;1;1;1;1;1;1;0;1;0;1;1;1;0
15;4;2;health;services;home;mother;1;3;0;3;2;2;1;1;5;2;14.666.666.666.666.600;high;1;1;1;0;1;0;1;1;1;1;1;1;1
16;3;3;other;other;home;father;1;2;0;4;3;2;1;2;5;4;8.666.666.666.666.660;average;1;1;1;0;1;0;1;1;0;1;1;0;0
16;4;3;services;other;reputation;mother;1;2;0;5;4;2;1;2;5;10;15.0;high;1;0;1;1;1;0;1;1;1;1;1;1;0
16;2;2;other;other;home;mother;1;2;0;4;4;4;1;1;3;0;11.666.666.666.666.600;average;1;0;1;1;1;0;0;0;0;1;1;1;0
17;4;4;other;teacher;home;mother;2;2;0;4;1;4;1;1;1;6;5.666.666.666.666.660;low;1;1;1;0;0;1;1;0;0;1;1;0;0
15;3;2;services;other;home;mother;1;2;0;4;2;2;1;1;1;0;17.666.666.666.666.600;high;1;0;1;1;0;0;1;1;0;1;1;1;0
15;3;4;other;other;home;mother;1;2;0;5;5;1;1;1;5;0;14.666.666.666.666.600;high;1;0;1;0;1;0;1;1;1;1;1;1;0
15;4;4;teacher;health;reputation;mother;1;2;0;3;3;3;1;2;2;0;9.0;average;1;1;1;0;1;0;1;1;0;1;1;1;0
15;2;1;services;other;reputation;father;3;3;0;5;2;2;1;1;4;4;11.333.333.333.333.300;average;1;1;1;0;1;0;1;0;1;1;1;1;0
15;4;4;health;services;course;father;1;1;0;4;3;3;1;3;5;2;14.0;high;1;0;1;1;1;0;1;1;1;1;1;1;0
15;4;3;teacher;other;course;mother;2;2;0;5;4;3;1;2;3;2;10.333.333.333.333.300;average;1;0;1;0;1;0;1;1;0;1;1;1;0
15;2;2;other;other;home;other;1;3;0;4;5;2;1;1;3;0;15.333.333.333.333.300;high;1;0;1;0;0;0;1;0;0;1;1;1;1
16;4;4;health;other;home;mother;1;1;0;4;4;4;1;2;2;4;14.0;high;1;1;1;0;1;0;1;0;0;1;1;1;0
16;4;4;services;services;reputation;mother;1;3;0;3;2;3;1;2;2;6;13.666.666.666.666.600;average;1;1;1;0;1;0;1;1;1;1;1;1;0
16;3;3;other;other;reputation;mother;3;2;0;5;3;2;1;1;4;4;9.333.333.333.333.330;average;1;1;1;0;1;1;1;0;1;1;1;0;0
17;3;2;services;services;course;mother;1;1;3;5;5;5;2;4;5;16;5.333.333.333.333.330;low;1;0;1;0;1;0;1;0;1;1;1;1;0
16;4;3;health;other;home;father;1;1;0;3;1;3;1;3;5;4;9.333.333.333.333.330;average;1;0;1;1;1;0;0;1;1;1;1;1;0
15;4;3;teacher;other;reputation;mother;1;2;0;4;4;1;1;1;1;0;14.0;high;1;0;1;0;1;0;0;0;0;1;1;1;0
15;4;4;health;health;other;father;1;1;0;5;4;2;1;1;5;0;14.0;high;1;0;1;0;1;0;1;1;0;1;1;1;0
16;4;2;teacher;other;course;mother;1;2;0;4;5;1;1;3;5;2;15.333.333.333.333.300;high;1;0;1;1;1;0;0;0;1;1;1;1;0
16;2;2;other;other;reputation;mother;2;2;0;5;4;4;2;4;5;0;12.666.666.666.666.600;average;1;0;1;1;1;0;1;0;1;1;1;1;0
15;2;4;services;health;course;mother;1;3;0;4;3;2;1;1;5;2;9.0;average;1;1;0;0;1;1;1;1;1;1;1;1;0
16;2;2;services;services;home;mother;1;1;2;1;2;2;1;3;5;14;7.666.666.666.666.660;average;1;1;1;0;1;0;1;1;0;0;1;1;0
15;2;2;other;other;home;mother;1;1;0;4;2;2;1;2;5;2;11.666.666.666.666.600;average;1;0;1;0;1;0;1;1;0;1;1;1;0
15;4;2;health;services;other;mother;1;1;0;2;2;4;2;4;1;4;15.333.333.333.333.300;high;1;0;1;0;1;0;0;1;0;1;1;1;0
16;3;4;services;other;home;mother;1;2;0;5;3;3;1;1;5;4;11.0;average;1;0;1;1;0;1;1;0;1;1;1;1;0
16;4;4;teacher;teacher;home;mother;1;2;0;4;4;5;5;5;5;16;11.0;average;1;0;1;0;1;0;1;1;1;1;1;1;1
15;4;4;health;services;home;mother;1;2;0;5;4;2;3;4;5;0;10.666.666.666.666.600;average;1;0;1;0;1;0;1;1;0;0;1;1;0
15;4;4;services;services;reputation;mother;2;2;0;4;3;1;1;1;5;0;16.666.666.666.666.600;high;1;0;1;0;1;0;1;0;1;1;1;1;0
15;4;3;teacher;at_home;course;mother;1;2;0;4;5;2;1;1;5;0;16.333.333.333.333.300;high;1;0;0;0;1;0;1;0;1;1;1;1;1
15;3;3;other;other;course;mother;1;2;0;5;3;2;1;1;2;0;10.0;average;1;0;1;1;1;0;0;0;1;0;1;1;0
16;3;2;other;other;home;mother;1;1;0;5;4;3;1;1;5;0;13.666.666.666.666.600;average;1;0;1;0;1;0;1;1;0;0;1;1;0
15;2;3;other;other;other;father;2;1;0;3;5;1;1;1;5;0;7.0;average;1;1;1;0;1;0;1;0;1;1;1;0;0
15;4;3;teacher;services;home;mother;1;3;0;5;4;3;1;1;4;2;16.333.333.333.333.300;high;1;0;1;1;1;0;1;0;1;1;1;1;0
16;4;4;other;teacher;reputation;mother;2;3;0;2;4;3;1;1;5;7;15.333.333.333.333.300;high;1;0;0;0;0;0;1;0;1;1;1;1;1
15;3;4;services;health;course;mother;1;3;0;4;3;2;1;1;5;2;11.666.666.666.666.600;average;1;1;0;0;1;1;1;1;1;1;1;1;0
15;2;2;at_home;other;reputation;mother;1;1;0;4;3;1;1;1;2;8;13.333.333.333.333.300;average;1;1;0;0;1;1;1;1;1;1;1;0;0
16;2;2;other;other;home;mother;2;2;1;3;3;3;1;2;3;25;9.333.333.333.333.330;average;1;1;1;1;1;0;1;0;1;0;1;1;1
15;4;4;teacher;other;home;other;1;1;0;5;4;3;2;4;5;8;12.0;average;1;0;1;1;1;0;1;0;0;0;1;1;1
15;4;4;services;teacher;course;father;1;2;0;4;3;3;1;1;5;2;18.333.333.333.333.300;high;1;0;1;0;1;0;1;0;1;1;1;1;0
15;2;2;services;services;course;father;1;1;0;5;4;1;1;1;1;0;9.0;average;1;0;1;0;1;1;1;0;0;1;1;1;0
16;2;2;other;at_home;course;father;2;2;1;4;3;3;2;2;5;14;9.666.666.666.666.660;average;1;1;1;1;1;1;0;0;1;1;1;1;0
15;4;3;other;other;course;mother;1;2;0;5;2;2;1;1;5;8;7.333.333.333.333.330;average;1;1;1;1;0;1;1;1;1;1;1;1;1
16;3;3;other;services;home;mother;1;2;0;2;3;5;1;4;3;12;11.333.333.333.333.300;average;1;1;1;1;0;0;1;0;0;1;1;1;0
16;4;3;health;services;reputation;mother;1;4;0;4;2;2;1;1;2;4;19.333.333.333.333.300;high;1;0;1;0;1;0;0;0;1;1;1;1;0
15;4;2;teacher;other;home;mother;1;2;0;4;3;3;2;2;5;2;14.666.666.666.666.600;high;1;0;1;0;1;0;1;1;0;1;1;0;0
15;4;4;services;teacher;other;father;1;2;1;4;4;4;1;1;3;2;7.0;average;1;1;1;0;1;1;1;0;1;0;1;1;0
16;2;2;services;services;course;mother;3;2;0;4;3;3;2;3;4;2;12.666.666.666.666.600;average;1;1;1;1;1;0;1;1;0;1;1;1;0
15;4;2;health;other;other;mother;1;2;0;4;3;3;1;1;5;2;12.333.333.333.333.300;average;1;1;1;1;1;0;1;1;0;1;1;1;0
15;4;2;health;health;other;father;2;1;1;5;5;5;3;4;5;6;10.666.666.666.666.600;average;1;0;1;1;0;0;0;0;0;1;1;0;0
15;4;4;services;services;course;mother;1;1;0;3;3;4;2;3;5;0;9.666.666.666.666.660;average;1;1;1;0;1;1;1;1;0;1;1;1;0
15;3;3;other;other;other;mother;1;1;0;5;3;4;4;4;1;6;12.0;average;1;1;1;1;0;0;0;1;0;1;1;1;0
16;2;1;other;other;other;mother;1;2;0;5;3;4;1;1;2;8;9.0;average;1;1;1;0;0;0;0;1;1;1;1;1;1
15;4;3;services;services;reputation;mother;1;2;0;4;3;2;1;1;1;0;14.666.666.666.666.600;high;1;1;1;0;0;0;1;1;1;1;1;1;0
15;4;4;teacher;health;reputation;mother;1;2;0;3;2;2;1;1;5;4;14.666.666.666.666.600;high;1;0;1;0;1;0;1;0;1;1;1;0;0
15;1;2;other;at_home;home;father;1;2;0;4;3;2;1;1;5;2;9.333.333.333.333.330;average;1;0;1;1;1;1;1;0;1;1;1;1;0
16;4;2;services;other;course;mother;1;2;0;4;2;3;1;1;5;2;15.666.666.666.666.600;high;1;1;1;0;1;0;1;0;0;1;1;1;0
16;4;4;health;teacher;other;mother;1;2;0;2;4;4;2;3;4;6;10.666.666.666.666.600;average;1;1;0;0;1;0;1;0;1;1;1;0;0
16;1;1;services;services;course;father;4;1;0;5;5;5;5;5;5;6;9.666.666.666.666.660;average;1;1;1;0;1;1;1;0;1;0;1;1;1
16;1;2;other;services;reputation;father;1;2;0;4;4;3;1;1;1;4;9.0;average;1;1;1;1;1;1;0;0;1;1;1;1;0
16;4;3;teacher;health;home;mother;1;3;0;3;4;4;2;4;4;2;9.333.333.333.333.330;average;1;1;1;0;1;1;1;1;1;1;1;1;0
15;4;3;services;services;reputation;father;1;2;0;4;4;4;2;4;2;0;10.0;average;1;1;1;1;1;1;0;0;1;1;1;1;1
16;4;3;teacher;services;course;mother;3;2;0;5;4;3;1;2;1;2;15.333.333.333.333.300;high;1;1;1;1;1;0;1;0;1;1;1;1;0
15;4;4;other;services;reputation;mother;1;4;0;1;3;3;5;5;3;4;12.666.666.666.666.600;average;1;0;1;0;0;0;1;0;1;0;1;1;1
16;3;1;services;other;course;mother;1;4;0;4;3;3;1;2;5;4;6.666.666.666.666.660;low;1;1;1;0;1;1;1;1;0;1;1;1;0
15;2;2;health;services;reputation;mother;2;2;0;4;1;3;1;3;4;2;8.333.333.333.333.330;average;1;1;0;1;1;1;1;1;0;1;1;1;0
15;3;1;other;other;reputation;father;2;4;0;4;4;2;2;3;3;12;16.0;high;1;1;0;1;1;0;1;0;0;0;1;1;0
16;3;1;other;other;reputation;father;2;4;0;4;3;2;1;1;5;0;14.333.333.333.333.300;high;1;0;1;0;1;0;1;1;0;1;1;1;0
15;4;2;other;other;course;mother;1;4;0;3;3;3;1;1;3;0;10.0;average;1;0;1;0;1;0;0;0;0;1;1;1;0
15;1;1;other;other;reputation;mother;1;2;2;3;3;4;2;4;5;2;6.333.333.333.333.330;low;1;1;0;0;1;1;1;0;0;0;1;1;1
16;3;1;other;other;reputation;mother;1;1;0;5;3;2;2;2;5;2;12.666.666.666.666.600;average;1;0;1;0;1;0;0;0;1;1;1;0;0
16;3;3;other;services;home;mother;1;2;0;4;3;3;2;4;5;54;11.333.333.333.333.300;average;1;1;1;0;1;1;1;1;1;1;1;1;0
15;4;3;teacher;other;home;mother;1;2;0;4;3;3;2;3;5;6;9.333.333.333.333.330;average;1;0;1;0;1;0;1;1;1;1;1;1;0
15;4;0;teacher;other;course;mother;2;4;0;3;4;3;1;1;1;8;10.666.666.666.666.600;average;1;0;1;0;1;0;0;0;1;1;1;1;0
16;2;2;other;other;reputation;mother;1;4;0;5;2;3;1;3;3;0;11.0;average;1;1;1;0;1;0;0;1;0;1;1;1;1
17;2;1;other;other;home;mother;2;1;3;4;5;1;1;1;3;2;8.666.666.666.666.660;average;1;0;1;0;1;1;1;0;1;1;0;1;0
16;3;4;at_home;other;course;mother;1;2;0;2;4;3;1;2;3;12;5.0;low;1;1;1;0;1;0;1;0;0;1;1;1;0
15;2;3;other;services;course;father;1;1;0;3;2;2;1;3;3;2;11.333.333.333.333.300;average;1;0;1;0;1;1;1;1;1;0;1;1;1
15;2;3;other;other;home;mother;1;3;0;5;3;2;1;2;5;4;10.666.666.666.666.600;average;1;0;1;0;1;1;0;1;0;0;1;1;0
15;3;2;services;other;reputation;mother;1;2;0;4;4;4;1;1;5;10;6.333.333.333.333.330;low;1;1;1;1;1;0;1;1;0;1;1;1;0
15;2;2;services;services;home;mother;2;2;0;5;3;3;1;3;4;4;15.0;high;1;0;1;1;1;0;0;1;1;1;1;1;0
15;1;1;other;other;home;father;1;2;0;4;3;2;2;3;4;2;9.666.666.666.666.660;average;1;1;1;0;1;0;1;0;1;0;1;1;0
15;4;4;services;services;reputation;father;2;2;2;4;4;4;2;3;5;6;8.0;average;1;1;1;0;1;0;0;1;0;1;1;1;1
16;2;2;at_home;other;course;mother;1;2;0;4;3;4;1;2;2;4;7.0;average;1;1;1;1;1;0;1;0;0;1;1;0;0
15;4;2;other;other;reputation;mother;1;3;0;5;3;3;1;3;1;4;13.666.666.666.666.600;average;1;1;1;0;1;0;1;0;1;1;1;1;0
16;2;2;services;other;reputation;father;2;2;1;4;4;2;1;1;3;12;10.333.333.333.333.300;average;1;0;1;0;1;0;0;1;1;0;1;1;0
16;4;4;teacher;health;reputation;mother;1;2;0;4;1;3;3;5;5;18;7.0;average;1;0;1;1;0;0;1;0;0;1;1;0;0
16;3;3;other;other;home;mother;1;3;0;4;3;3;1;3;4;0;7.333.333.333.333.330;average;1;1;1;0;1;0;1;1;0;1;1;1;1
15;4;3;services;other;reputation;mother;1;1;0;4;5;5;1;3;1;4;17.0;high;1;1;1;0;1;0;0;1;1;1;1;1;0
16;3;1;other;other;home;father;1;2;0;3;3;3;2;3;2;4;6.333.333.333.333.330;low;1;1;1;1;1;1;1;0;0;1;1;0;0
16;4;2;teacher;services;home;mother;2;2;0;5;3;3;1;1;1;0;10.333.333.333.333.300;average;1;1;1;0;1;0;1;1;1;1;1;1;0
15;2;2;services;health;reputation;mother;1;4;0;4;3;4;1;1;4;6;12.666.666.666.666.600;average;1;0;1;1;1;0;1;0;1;1;1;1;0
15;1;1;at_home;other;home;mother;2;4;1;3;1;2;1;1;1;2;9.0;average;1;1;0;0;1;1;1;1;1;1;1;1;0
16;4;3;services;other;reputation;mother;2;1;0;3;3;3;1;1;4;2;13.666.666.666.666.600;average;1;0;0;0;1;1;1;0;1;0;1;1;0
16;2;1;other;other;course;mother;1;2;0;4;3;5;1;1;5;2;9.0;average;1;1;1;0;1;0;1;1;0;1;1;0;1
16;4;4;other;other;reputation;mother;1;1;0;5;3;4;1;2;1;6;13.0;average;1;1;1;0;1;0;0;0;1;0;1;1;0
16;4;3;other;at_home;course;mother;1;3;0;5;3;5;1;1;3;0;8.0;average;1;1;1;0;1;1;1;1;0;1;1;1;0
16;4;4;services;services;other;mother;1;1;0;4;5;5;5;5;4;14;6.333.333.333.333.330;low;1;0;1;0;1;1;1;1;1;1;1;1;0
16;4;4;services;teacher;other;father;1;3;0;4;4;3;1;1;4;0;16.666.666.666.666.600;high;1;0;1;0;1;0;1;0;1;1;1;1;1
